date,flow_rate,vibration,gen_temp,voltage,current,power_kw,rpm,anomaly_label
2026-05-01 08:23:00.800,0.5749,2.8519,60.33,217.57,187.2,40.729,753.1,normal
2026-05-01 08:23:00.900,0.5448,3.2944,58.47,221.36,174.79,38.691,754.1,normal
2026-05-01 08:23:01.000,0.5404,2.6046,57.76,219.51,173.42,38.068,752.6,normal
2026-05-01 08:23:01.100,0.555,3.1334,58.86,223.23,180.94,40.391,753.2,normal
2026-05-01 08:23:01.200,0.5585,2.4534,60.47,219.34,183.43,40.234,756.3,normal
2026-05-01 08:23:01.300,0.5414,3.1559,57.11,218.7,176.06,38.504,743.2,normal
2026-05-01 08:23:01.400,0.5588,3.1204,59.54,218.96,187.55,41.066,753.3,normal
2026-05-01 08:23:01.500,0.5559,2.7389,59.96,221.98,182.59,40.532,756.1,normal
2026-05-01 08:23:01.600,0.5591,2.7934,60.11,218.6,181.98,39.782,751.7,normal
2026-05-01 08:23:01.700,0.5461,2.8717,56.91,216.25,178.92,38.69,741.2,normal
2026-05-01 08:23:01.800,0.549,2.5768,59.92,218.56,176.52,38.58,760.0,normal
2026-05-01 08:23:01.900,0.544,2.6114,56.46,222.77,175.23,39.036,743.8,normal
2026-05-01 08:23:02.000,0.551,2.8166,58.54,219.65,181.57,39.882,750.2,normal
2026-05-01 08:23:02.100,0.5541,2.7692,58.65,221.59,177.62,39.359,747.3,normal
2026-05-01 08:23:02.200,0.5491,2.7869,58.13,220.25,175.65,38.687,745.3,normal
2026-05-01 08:23:02.300,0.5516,2.5149,59.55,218.33,179.68,39.229,748.8,normal
2026-05-01 08:23:02.400,0.5518,3.0099,57.0,220.88,176.66,39.02,742.2,normal
2026-05-01 08:23:02.500,0.5576,2.4147,57.5,219.78,177.97,39.113,746.6,normal
2026-05-01 08:23:02.600,0.5555,2.6421,56.51,221.99,180.24,40.011,751.2,normal
2026-05-01 08:23:02.700,0.5659,3.0634,56.83,217.32,188.44,40.951,755.2,normal
2026-05-01 08:23:02.800,0.5513,2.9577,54.53,220.94,183.18,40.47,742.1,normal
2026-05-01 08:23:02.900,0.534,2.6384,59.95,221.41,175.06,38.76,743.1,normal
2026-05-01 08:23:03.000,0.5478,2.7707,60.08,221.56,171.66,38.033,744.8,normal
2026-05-01 08:23:03.100,0.5517,2.6218,58.8,219.11,180.17,39.476,752.0,normal
2026-05-01 08:23:03.200,0.5561,2.6401,57.95,223.66,182.07,40.722,747.7,normal
2026-05-01 08:23:03.300,0.5539,2.3469,57.55,220.7,178.37,39.366,737.2,normal
2026-05-01 08:23:03.400,0.5587,2.8117,58.52,223.93,177.72,39.798,756.8,normal
2026-05-01 08:23:03.500,0.554,2.6599,59.78,219.53,179.21,39.341,742.0,normal
2026-05-01 08:23:03.600,0.5446,2.527,58.08,219.62,181.87,39.943,755.0,normal
2026-05-01 08:23:03.700,0.5501,3.011,56.84,219.37,181.58,39.832,744.3,normal
2026-05-01 08:23:03.800,0.5473,2.8179,59.58,220.5,178.79,39.422,742.1,normal
2026-05-01 08:23:03.900,0.5497,2.5483,55.82,219.25,170.51,37.384,744.4,normal
2026-05-01 08:23:04.000,0.5576,2.9476,61.57,221.53,180.5,39.986,759.5,normal
2026-05-01 08:23:04.100,0.5632,2.9044,55.24,218.31,182.18,39.773,757.6,normal
2026-05-01 08:23:04.200,0.5455,3.0305,61.03,219.3,179.22,39.303,753.5,normal
2026-05-01 08:23:04.300,0.5413,2.7383,55.45,220.75,179.41,39.604,741.4,normal
2026-05-01 08:23:04.400,0.5678,3.2985,59.49,217.76,181.44,39.509,745.5,normal
2026-05-01 08:23:04.500,0.5687,2.9406,58.0,221.95,189.75,42.116,754.7,normal
2026-05-01 08:23:04.600,0.5414,2.9167,62.37,218.57,182.79,39.952,738.3,normal
2026-05-01 08:23:04.700,0.5744,3.1604,58.78,221.19,184.17,40.736,759.8,normal
2026-05-01 08:23:04.800,0.5395,2.9497,58.69,219.05,183.08,40.105,744.3,normal
2026-05-01 08:23:04.900,0.5428,2.7185,56.14,218.92,174.69,38.244,751.9,normal
2026-05-01 08:23:05.000,0.5583,2.854,58.51,221.5,186.96,41.411,755.1,normal
2026-05-01 08:23:05.100,0.5467,2.6596,57.8,222.11,178.06,39.549,744.8,normal
2026-05-01 08:23:05.200,0.5371,2.5672,54.98,221.24,177.8,39.337,741.9,normal
2026-05-01 08:23:05.300,0.539,2.7951,57.59,222.33,174.74,38.848,743.8,normal
2026-05-01 08:23:05.400,0.551,2.988,58.29,219.95,181.25,39.866,743.5,normal
2026-05-01 08:23:05.500,0.5394,2.8042,57.77,220.58,174.7,38.537,750.0,normal
2026-05-01 08:23:05.600,0.5456,2.8697,57.75,218.16,177.24,38.665,750.2,normal
2026-05-01 08:23:05.700,0.5473,3.213,57.8,219.44,175.26,38.459,757.1,normal
2026-05-01 08:23:05.800,0.5781,2.3859,60.11,221.8,186.54,41.375,750.8,normal
2026-05-01 08:23:05.900,0.5507,3.1789,56.64,219.27,189.05,41.453,752.4,normal
2026-05-01 08:23:06.000,0.5448,2.6108,57.33,221.76,181.04,40.148,750.6,normal
2026-05-01 08:23:06.100,0.5551,2.4929,58.17,219.27,178.36,39.11,750.0,normal
2026-05-01 08:23:06.200,0.5402,3.0979,59.37,221.75,179.74,39.858,754.6,normal
2026-05-01 08:23:06.300,0.544,3.2223,56.05,222.66,182.35,40.603,749.8,normal
2026-05-01 08:23:06.400,0.5527,2.944,61.29,221.31,183.91,40.701,751.6,normal
2026-05-01 08:23:06.500,0.5537,2.8361,57.98,223.0,184.26,41.091,743.1,normal
2026-05-01 08:23:06.600,0.5428,2.8312,56.85,221.48,175.16,38.794,745.0,normal
2026-05-01 08:23:06.700,0.5463,2.4211,56.85,218.87,179.19,39.221,751.1,normal
2026-05-01 08:23:06.800,0.5572,2.5848,57.34,224.41,176.55,39.621,744.4,normal
2026-05-01 08:23:06.900,0.5579,3.2145,58.37,220.4,186.12,41.02,748.6,normal
2026-05-01 08:23:07.000,0.5554,2.883,59.34,221.42,181.1,40.1,757.3,normal
2026-05-01 08:23:07.100,0.5403,2.9573,56.62,220.81,175.35,38.719,750.3,normal
2026-05-01 08:23:07.200,0.5432,2.7149,55.84,220.35,179.25,39.499,752.6,normal
2026-05-01 08:23:07.300,0.5439,2.9144,57.87,217.73,178.2,38.799,755.1,normal
2026-05-01 08:23:07.400,0.5676,3.0026,56.88,220.25,187.89,41.382,757.1,normal
2026-05-01 08:23:07.500,0.551,2.753,56.99,221.04,184.61,40.806,739.0,normal
2026-05-01 08:23:07.600,0.5453,2.673,58.36,221.72,177.79,39.419,754.3,normal
2026-05-01 08:23:07.700,0.5475,2.5417,58.9,223.04,182.86,40.787,750.3,normal
2026-05-01 08:23:07.800,0.5372,2.7358,56.33,220.23,174.82,38.501,746.8,normal
2026-05-01 08:23:07.900,0.557,2.9788,57.98,221.07,175.12,38.713,744.1,normal
2026-05-01 08:23:08.000,0.5595,2.9409,57.57,217.33,179.38,38.983,754.2,normal
2026-05-01 08:23:08.100,0.5571,2.8965,57.52,220.07,184.75,40.658,746.2,normal
2026-05-01 08:23:08.200,0.5382,2.7694,58.11,222.18,179.52,39.884,748.0,normal
2026-05-01 08:23:08.300,0.5607,2.7556,58.13,217.93,182.23,39.713,754.7,normal
2026-05-01 08:23:08.400,0.5468,3.0959,58.51,220.02,177.32,39.013,743.4,normal
2026-05-01 08:23:08.500,0.5482,2.652,56.49,222.94,182.88,40.771,757.3,normal
2026-05-01 08:23:08.600,0.5426,2.744,58.22,220.74,173.0,38.187,753.7,normal
2026-05-01 08:23:08.700,0.5595,3.3059,60.85,219.45,180.17,39.538,749.5,normal
2026-05-01 08:23:08.800,0.5323,2.727,58.55,220.61,171.07,37.739,747.7,normal
2026-05-01 08:23:08.900,0.5561,2.6465,58.49,221.48,188.42,41.731,748.5,normal
2026-05-01 08:23:09.000,0.5468,2.535,60.6,218.17,180.39,39.354,758.2,normal
2026-05-01 08:23:09.100,0.5564,3.1816,59.46,222.57,181.46,40.386,744.5,normal
2026-05-01 08:23:09.200,0.5609,2.9297,58.58,221.57,182.07,40.341,750.5,normal
2026-05-01 08:23:09.300,0.5349,3.2907,57.58,217.47,183.09,39.816,749.5,normal
2026-05-01 08:23:09.400,0.5597,3.0788,56.61,219.58,184.87,40.594,747.1,normal
2026-05-01 08:23:09.500,0.5594,3.266,56.69,222.18,189.17,42.03,756.1,normal
2026-05-01 08:23:09.600,0.5642,2.722,55.09,221.73,184.11,40.823,749.3,normal
2026-05-01 08:23:09.700,0.548,2.9532,57.82,222.21,180.72,40.159,748.9,normal
2026-05-01 08:23:09.800,0.5808,2.9553,58.14,220.29,189.25,41.689,758.5,normal
2026-05-01 08:23:09.900,0.5639,2.8903,59.83,222.52,185.37,41.249,752.4,normal
2026-05-01 08:23:10.000,0.5528,2.2792,57.21,216.19,184.13,39.807,751.4,normal
2026-05-01 08:23:10.100,0.5613,2.628,61.15,217.07,187.09,40.612,751.0,normal
2026-05-01 08:23:10.200,0.5585,2.8626,57.01,218.38,177.32,38.724,753.4,normal
2026-05-01 08:23:10.300,0.5468,2.5884,58.62,220.79,184.58,40.753,748.0,normal
2026-05-01 08:23:10.400,0.548,2.357,55.98,224.14,175.43,39.32,744.5,normal
2026-05-01 08:23:10.500,0.5412,3.0297,58.31,222.73,175.23,39.029,747.4,normal
2026-05-01 08:23:10.600,0.5607,2.3644,56.32,220.3,184.36,40.615,748.1,normal
2026-05-01 08:23:10.700,0.5447,3.0982,56.93,219.58,175.63,38.565,741.5,normal
2026-05-01 08:23:10.800,0.5511,2.6979,56.78,221.6,178.33,39.517,753.5,normal
2026-05-01 08:23:10.900,0.5639,2.8397,55.87,221.61,187.84,41.627,748.2,normal
2026-05-01 08:23:11.000,0.5486,2.7108,58.37,221.71,177.1,39.265,751.8,normal
2026-05-01 08:23:11.100,0.5567,2.7215,56.35,219.73,181.03,39.778,753.2,normal
2026-05-01 08:23:11.200,0.5701,2.8067,58.36,217.48,185.6,40.364,753.5,normal
2026-05-01 08:23:11.300,0.5482,3.3263,56.8,222.53,181.85,40.467,744.1,normal
2026-05-01 08:23:11.400,0.5407,2.5031,57.1,216.9,171.72,37.246,743.1,normal
2026-05-01 08:23:11.500,0.544,2.8313,56.05,219.73,173.46,38.113,741.6,normal
2026-05-01 08:23:11.600,0.5509,2.9631,59.15,221.63,179.06,39.685,752.6,normal
2026-05-01 08:23:11.700,0.5529,3.0218,57.73,220.44,182.35,40.197,742.8,normal
2026-05-01 08:23:11.800,0.5292,2.8128,57.84,221.35,174.4,38.602,739.2,normal
2026-05-01 08:23:11.900,0.546,2.6381,57.57,221.44,177.27,39.255,747.2,normal
2026-05-01 08:23:12.000,0.5407,2.7544,54.08,217.24,176.75,38.396,741.3,normal
2026-05-01 08:23:12.100,0.5416,3.3396,58.41,220.68,176.65,38.984,743.2,normal
2026-05-01 08:23:12.200,0.5453,2.9492,58.84,217.53,184.37,40.105,742.7,normal
2026-05-01 08:23:12.300,0.5331,2.8942,56.44,222.23,177.28,39.397,744.3,normal
2026-05-01 08:23:12.400,0.5339,2.6783,58.88,217.56,173.89,37.832,743.9,normal
2026-05-01 08:23:12.500,0.5395,3.2288,59.71,220.91,177.32,39.171,747.5,normal
2026-05-01 08:23:12.600,0.5646,2.8235,59.99,222.18,178.56,39.674,754.8,normal
2026-05-01 08:23:12.700,0.5649,2.9673,60.64,221.09,186.69,41.276,753.6,normal
2026-05-01 08:23:12.800,0.5544,2.8496,57.59,219.04,180.35,39.503,743.2,normal
2026-05-01 08:23:12.900,0.5339,2.8353,57.67,216.69,174.51,37.815,758.3,normal
2026-05-01 08:23:13.000,0.5573,2.8825,60.09,219.97,181.64,39.956,756.1,normal
2026-05-01 08:23:13.100,0.5646,2.815,58.11,220.84,183.02,40.418,753.7,normal
2026-05-01 08:23:13.200,0.5602,2.6786,58.31,216.54,189.73,41.083,751.7,normal
2026-05-01 08:23:13.300,0.5433,2.6011,57.9,220.14,179.2,39.451,749.8,normal
2026-05-01 08:23:13.400,0.5455,3.1064,58.19,217.7,179.76,39.134,748.3,normal
2026-05-01 08:23:13.500,0.5466,2.767,61.04,217.05,176.71,38.356,748.1,normal
2026-05-01 08:23:13.600,0.5668,2.7391,57.42,218.78,185.51,40.586,756.8,normal
2026-05-01 08:23:13.700,0.5613,2.858,57.44,218.4,183.78,40.137,748.2,normal
2026-05-01 08:23:13.800,0.547,2.4471,58.7,222.15,181.22,40.259,741.2,normal
2026-05-01 08:23:13.900,0.5474,2.6543,59.79,221.28,183.8,40.673,745.9,normal
2026-05-01 08:23:14.000,0.5476,2.8159,59.5,221.32,179.29,39.68,739.9,normal
2026-05-01 08:23:14.100,0.5413,2.9141,58.72,218.78,176.27,38.565,742.6,normal
2026-05-01 08:23:14.200,0.5521,2.447,57.19,216.72,179.64,38.93,747.0,normal
2026-05-01 08:23:14.300,0.5633,2.4228,61.33,218.29,187.56,40.942,748.3,normal
2026-05-01 08:23:14.400,0.5249,3.2026,55.15,222.64,176.45,39.284,749.1,normal
2026-05-01 08:23:14.500,0.5594,2.785,58.26,220.74,177.27,39.13,756.3,normal
2026-05-01 08:23:14.600,0.5474,2.4301,55.97,218.56,182.57,39.901,751.3,normal
2026-05-01 08:23:14.700,0.5494,3.0799,58.98,217.41,184.95,40.21,756.6,normal
2026-05-01 08:23:14.800,0.5378,2.3428,57.71,217.85,176.48,38.447,742.7,normal
2026-05-01 08:23:14.900,0.5763,2.719,57.43,218.65,183.8,40.188,755.1,normal
2026-05-01 08:23:15.000,0.5492,2.9195,59.46,215.85,178.79,38.593,745.7,normal
2026-05-01 08:23:15.100,0.5472,2.832,57.86,220.21,175.11,38.56,752.7,normal
2026-05-01 08:23:15.200,0.5402,2.5605,57.81,219.74,176.22,38.724,752.4,normal
2026-05-01 08:23:15.300,0.5492,2.9262,57.97,218.17,180.49,39.377,746.4,normal
2026-05-01 08:23:15.400,0.5718,2.4858,57.58,218.84,188.09,41.163,739.4,normal
2026-05-01 08:23:15.500,0.5355,2.6502,58.2,219.86,177.71,39.07,752.2,normal
2026-05-01 08:23:15.600,0.5489,2.4139,57.76,221.2,178.57,39.501,747.5,normal
2026-05-01 08:23:15.700,0.5251,2.6778,58.27,219.58,170.11,37.353,744.6,normal
2026-05-01 08:23:15.800,0.5744,2.7983,57.72,221.98,188.33,41.806,756.5,normal
2026-05-01 08:23:15.900,0.5549,2.4904,57.3,216.86,180.49,39.14,758.6,normal
2026-05-01 08:23:16.000,0.5608,2.8429,55.96,221.14,180.78,39.978,749.3,normal
2026-05-01 08:23:16.100,0.5464,2.7706,55.79,224.14,178.26,39.955,755.0,normal
2026-05-01 08:23:16.200,0.5393,2.8459,56.44,219.95,181.51,39.923,746.0,normal
2026-05-01 08:23:16.300,0.5562,3.1748,56.97,219.32,180.92,39.678,748.5,normal
2026-05-01 08:23:16.400,0.5439,2.8524,56.79,217.25,179.93,39.09,743.4,normal
2026-05-01 08:23:16.500,0.5623,3.273,57.66,221.76,184.95,41.013,750.2,normal
2026-05-01 08:23:16.600,0.5546,3.0224,62.25,218.15,178.82,39.009,750.2,normal
2026-05-01 08:23:16.700,0.5475,3.0792,56.44,222.01,179.42,39.835,753.4,normal
2026-05-01 08:23:16.800,0.5427,3.0992,59.58,219.37,175.39,38.476,751.0,normal
2026-05-01 08:23:16.900,0.5561,3.1152,59.79,221.39,177.36,39.265,753.7,normal
2026-05-01 08:23:17.000,0.5691,2.8448,58.53,221.08,184.21,40.726,751.9,normal
2026-05-01 08:23:17.100,0.5495,2.8632,57.29,219.0,177.53,38.879,741.9,normal
2026-05-01 08:23:17.200,0.5366,2.6021,56.51,221.6,178.77,39.615,745.1,normal
2026-05-01 08:23:17.300,0.5544,2.978,56.68,217.14,181.81,39.478,755.0,normal
2026-05-01 08:23:17.400,0.5481,2.5961,55.38,222.49,174.41,38.805,744.5,normal
2026-05-01 08:23:17.500,0.5497,2.836,57.75,219.89,180.65,39.724,747.8,normal
2026-05-01 08:23:17.600,0.5366,2.906,59.11,218.54,178.78,39.07,751.1,normal
2026-05-01 08:23:17.700,0.5613,2.6371,57.94,220.72,184.74,40.775,752.1,normal
2026-05-01 08:23:17.800,0.5651,2.8156,57.96,219.71,188.84,41.49,745.7,normal
2026-05-01 08:23:17.900,0.5484,2.8401,60.72,221.5,180.12,39.897,743.9,normal
2026-05-01 08:23:18.000,0.5483,2.3752,57.85,217.89,175.47,38.233,744.8,normal
2026-05-01 08:23:18.100,0.5591,3.0045,57.67,218.08,183.58,40.036,762.7,normal
2026-05-01 08:23:18.200,0.5515,2.9407,58.38,219.2,181.32,39.745,752.5,normal
2026-05-01 08:23:18.300,0.5487,2.4559,57.94,221.61,182.21,40.379,759.4,normal
2026-05-01 08:23:18.400,0.5685,3.3292,58.08,221.68,191.46,42.442,754.7,normal
2026-05-01 08:23:18.500,0.5646,2.6717,56.19,225.76,181.15,40.895,756.3,normal
2026-05-01 08:23:18.600,0.5571,2.5968,57.61,224.31,183.31,41.119,751.9,normal
2026-05-01 08:23:18.700,0.5388,2.5252,55.57,216.85,174.01,37.734,748.5,normal
2026-05-01 08:23:18.800,0.5381,2.8427,61.34,217.3,174.27,37.87,744.4,normal
2026-05-01 08:23:18.900,0.5485,3.084,58.28,220.4,179.97,39.667,745.2,normal
2026-05-01 08:23:19.000,0.5521,2.8268,58.83,219.05,181.38,39.731,748.9,normal
2026-05-01 08:23:19.100,0.5627,2.7672,59.08,221.73,185.8,41.198,759.0,normal
2026-05-01 08:23:19.200,0.5577,2.1951,58.65,222.7,180.21,40.132,752.4,normal
2026-05-01 08:23:19.300,0.5407,2.755,57.25,218.58,174.02,38.038,743.8,normal
2026-05-01 08:23:19.400,0.5474,2.9954,57.8,217.22,181.44,39.413,752.3,normal
2026-05-01 08:23:19.500,0.5709,2.8092,56.68,221.18,185.47,41.022,755.3,normal
2026-05-01 08:23:19.600,0.5536,2.6574,56.85,223.34,181.03,40.431,752.1,normal
2026-05-01 08:23:19.700,0.5455,2.8532,56.93,221.42,183.64,40.661,750.0,normal
2026-05-01 08:23:19.800,0.5544,3.0055,57.06,219.12,178.93,39.206,744.9,normal
2026-05-01 08:23:19.900,0.5631,3.2492,57.46,222.53,187.06,41.626,748.3,normal
2026-05-01 08:23:20.000,0.5485,3.0998,60.29,219.39,178.64,39.192,753.4,normal
2026-05-01 08:23:20.100,0.5505,2.4304,59.96,217.98,180.57,39.361,756.0,normal
2026-05-01 08:23:20.200,0.5562,2.8356,56.75,221.52,181.7,40.25,751.2,normal
2026-05-01 08:23:20.300,0.5685,2.9108,61.4,219.33,183.26,40.195,748.4,normal
2026-05-01 08:23:20.400,0.5503,2.6474,57.36,220.99,177.58,39.242,745.2,normal
2026-05-01 08:23:20.500,0.5419,2.7959,59.83,219.71,173.04,38.018,734.9,normal
2026-05-01 08:23:20.600,0.5289,2.8634,56.68,218.94,174.16,38.131,748.1,normal
2026-05-01 08:23:20.700,0.5796,2.7416,61.89,223.92,190.7,42.701,751.7,normal
2026-05-01 08:23:20.800,0.5818,2.3878,58.89,218.93,190.12,41.623,761.8,normal
2026-05-01 08:23:20.900,0.5521,3.0767,58.44,220.63,185.65,40.96,753.5,normal
2026-05-01 08:23:21.000,0.5564,2.9109,55.29,217.81,176.56,38.457,757.1,normal
2026-05-01 08:23:21.100,0.5559,2.488,57.58,218.02,184.86,40.304,754.9,normal
2026-05-01 08:23:21.200,0.5448,2.7593,58.95,220.6,172.37,38.024,755.0,normal
2026-05-01 08:23:21.300,0.5608,2.8503,55.51,220.27,180.03,39.654,751.8,normal
2026-05-01 08:23:21.400,0.5346,2.8004,54.95,220.18,177.54,39.091,749.4,normal
2026-05-01 08:23:21.500,0.5453,2.9984,59.96,222.24,177.83,39.52,745.4,normal
2026-05-01 08:23:21.600,0.5339,2.7402,58.41,220.44,171.08,37.714,743.0,normal
2026-05-01 08:23:21.700,0.553,2.9977,57.44,219.94,178.89,39.346,745.7,normal
2026-05-01 08:23:21.800,0.5501,2.8459,56.81,221.39,181.85,40.26,749.2,normal
2026-05-01 08:23:21.900,0.5531,2.9064,56.64,220.58,178.72,39.422,742.2,normal
2026-05-01 08:23:22.000,0.5276,2.3296,58.01,218.5,170.67,37.291,746.1,normal
2026-05-01 08:23:22.100,0.5535,2.8949,58.48,220.13,181.73,40.003,757.9,normal
2026-05-01 08:23:22.200,0.5495,2.4751,58.07,220.59,184.12,40.616,755.2,normal
2026-05-01 08:23:22.300,0.5603,2.6908,55.08,217.88,184.28,40.151,759.5,normal
2026-05-01 08:23:22.400,0.5461,2.7927,59.07,221.58,179.22,39.711,747.1,normal
2026-05-01 08:23:22.500,0.5506,2.8447,55.19,220.51,179.24,39.524,740.1,normal
2026-05-01 08:23:22.600,0.5424,2.7031,59.11,219.22,177.38,38.885,746.3,normal
2026-05-01 08:23:22.700,0.5682,2.5919,58.17,218.41,189.05,41.292,757.1,normal
2026-05-01 08:23:22.800,0.557,2.706,60.85,221.15,179.18,39.625,757.9,normal
2026-05-01 08:23:22.900,0.5577,2.7374,56.99,219.59,180.04,39.535,753.7,normal
2026-05-01 08:23:23.000,0.5516,2.5599,52.72,217.79,176.46,38.432,743.0,normal
2026-05-01 08:23:23.100,0.5693,2.7816,59.62,220.4,185.31,40.842,751.0,normal
2026-05-01 08:23:23.200,0.5574,2.2859,57.2,221.86,180.53,40.053,747.1,normal
2026-05-01 08:23:23.300,0.5603,2.9236,59.74,220.56,183.84,40.546,746.3,normal
2026-05-01 08:23:23.400,0.5417,2.7559,59.72,219.03,179.37,39.289,744.5,normal
2026-05-01 08:23:23.500,0.5591,3.1921,60.09,218.54,184.18,40.25,754.2,normal
2026-05-01 08:23:23.600,0.5626,2.2561,55.13,220.59,187.54,41.37,754.2,normal
2026-05-01 08:23:23.700,0.5453,2.7829,57.14,219.14,181.87,39.855,740.7,normal
2026-05-01 08:23:23.800,0.5566,2.5066,59.09,218.4,182.3,39.814,749.9,normal
2026-05-01 08:23:23.900,0.5613,2.7284,57.89,221.57,183.06,40.561,752.8,normal
2026-05-01 08:23:24.000,0.546,3.0522,56.42,221.21,179.26,39.654,751.2,normal
2026-05-01 08:23:24.100,0.5247,2.4919,57.27,218.74,173.39,37.926,743.8,normal
2026-05-01 08:23:24.200,0.5629,2.8831,57.63,221.66,188.18,41.711,755.5,normal
2026-05-01 08:23:24.300,0.5567,3.042,55.83,220.34,182.38,40.187,753.0,normal
2026-05-01 08:23:24.400,0.5566,2.8423,56.72,219.78,187.34,41.173,751.1,normal
2026-05-01 08:23:24.500,0.5605,2.9952,60.18,219.08,182.18,39.913,739.3,normal
2026-05-01 08:23:24.600,0.5583,2.5589,57.56,221.0,181.83,40.184,752.7,normal
2026-05-01 08:23:24.700,0.5449,2.9071,57.31,219.36,173.79,38.123,750.1,normal
2026-05-01 08:23:24.800,0.5335,2.9479,58.76,220.34,174.3,38.405,745.0,normal
2026-05-01 08:23:24.900,0.5678,2.521,60.05,218.13,181.72,39.638,754.6,normal
2026-05-01 08:23:25.000,0.5541,2.9014,58.6,220.13,182.68,40.214,746.3,normal
2026-05-01 08:23:25.100,0.5517,2.8414,58.19,220.62,177.27,39.11,752.3,normal
2026-05-01 08:23:25.200,0.5529,2.6808,58.45,217.92,178.66,38.934,754.3,normal
2026-05-01 08:23:25.300,0.5463,2.5545,57.47,216.54,179.46,38.859,745.6,normal
2026-05-01 08:23:25.400,0.537,3.0439,56.7,217.37,176.77,38.423,753.3,normal
2026-05-01 08:23:25.500,0.5421,2.633,56.84,221.1,177.93,39.341,749.6,normal
2026-05-01 08:23:25.600,0.5782,2.8368,56.44,219.78,184.67,40.586,759.4,normal
2026-05-01 08:23:25.700,0.5543,3.2744,56.8,223.01,188.04,41.934,740.5,normal
2026-05-01 08:23:25.800,0.5336,2.9721,57.65,220.43,177.56,39.14,747.6,normal
2026-05-01 08:23:25.900,0.5655,2.8964,59.3,220.01,185.2,40.746,749.4,normal
2026-05-01 08:23:26.000,0.5456,2.5348,59.94,219.78,181.06,39.793,745.5,normal
2026-05-01 08:23:26.100,0.5404,2.7881,58.35,221.18,172.59,38.174,751.2,normal
2026-05-01 08:23:26.200,0.5555,2.9763,58.85,221.61,185.69,41.151,755.5,normal
2026-05-01 08:23:26.300,0.5629,2.9852,56.56,216.82,178.9,38.79,747.3,normal
2026-05-01 08:23:26.400,0.5396,2.5791,59.38,221.44,179.18,39.678,741.2,normal
2026-05-01 08:23:26.500,0.5572,2.7386,59.33,221.74,183.52,40.693,746.6,normal
2026-05-01 08:23:26.600,0.543,2.8729,60.62,218.39,168.74,36.851,751.6,normal
2026-05-01 08:23:26.700,0.5638,2.5662,59.0,216.59,187.21,40.548,750.0,normal
2026-05-01 08:23:26.800,0.5335,2.8172,58.86,219.67,176.14,38.692,743.0,normal
2026-05-01 08:23:26.900,0.5429,2.8594,57.34,221.78,176.47,39.137,754.0,normal
2026-05-01 08:23:27.000,0.5385,2.2992,56.43,217.95,172.97,37.699,746.2,normal
2026-05-01 08:23:27.100,0.5632,2.9602,58.69,219.14,184.92,40.523,752.4,normal
2026-05-01 08:23:27.200,0.5492,2.9124,57.44,221.73,181.21,40.18,752.2,normal
2026-05-01 08:23:27.300,0.5485,2.7503,58.56,219.24,174.92,38.349,746.3,normal
2026-05-01 08:23:27.400,0.5508,2.4995,56.53,215.09,180.79,38.885,749.7,normal
2026-05-01 08:23:27.500,0.5633,2.367,56.18,221.61,183.84,40.742,753.2,normal
2026-05-01 08:23:27.600,0.5692,2.7138,56.61,221.08,187.13,41.37,750.2,normal
2026-05-01 08:23:27.700,0.5398,3.1783,56.89,222.52,169.83,37.791,741.0,normal
2026-05-01 08:23:27.800,0.5572,2.6756,58.34,221.47,179.55,39.765,747.8,normal
2026-05-01 08:23:27.900,0.561,3.0585,56.71,222.51,183.91,40.922,748.5,normal
2026-05-01 08:23:28.000,0.5678,2.4153,57.68,218.78,188.2,41.174,751.0,normal
2026-05-01 08:23:28.100,0.5581,2.4682,56.7,222.41,179.34,39.886,749.7,normal
2026-05-01 08:23:28.200,0.5786,2.9321,57.17,219.48,189.07,41.497,748.9,normal
2026-05-01 08:23:28.300,0.5607,3.3136,58.72,223.04,178.86,39.893,757.7,normal
2026-05-01 08:23:28.400,0.538,3.0158,56.76,218.32,171.83,37.514,750.9,normal
2026-05-01 08:23:28.500,0.5522,2.9994,61.06,218.13,186.65,40.712,753.1,normal
2026-05-01 08:23:28.600,0.5511,3.0709,58.96,222.07,178.35,39.607,763.9,normal
2026-05-01 08:23:28.700,0.5528,3.0671,57.81,218.02,183.88,40.091,744.0,normal
2026-05-01 08:23:28.800,0.5499,2.7649,54.89,222.1,180.49,40.085,750.5,normal
2026-05-01 08:23:28.900,0.5302,2.6817,56.99,219.8,177.87,39.095,739.7,normal
2026-05-01 08:23:29.000,0.5431,2.7945,57.5,219.75,181.92,39.976,743.7,normal
2026-05-01 08:23:29.100,0.558,3.2059,56.75,218.27,181.38,39.59,753.3,normal
2026-05-01 08:23:29.200,0.5532,2.7474,58.12,218.66,180.87,39.551,750.6,normal
2026-05-01 08:23:29.300,0.5466,2.9034,57.79,220.05,179.47,39.492,754.7,normal
2026-05-01 08:23:29.400,0.5435,2.8742,57.68,222.83,178.5,39.775,757.9,normal
2026-05-01 08:23:29.500,0.5393,2.5216,57.15,219.18,172.27,37.759,748.4,normal
2026-05-01 08:23:29.600,0.5699,2.0683,56.66,219.98,183.38,40.341,755.6,normal
2026-05-01 08:23:29.700,0.5232,2.8575,57.33,219.07,169.62,37.159,739.9,normal
2026-05-01 08:23:29.800,0.5632,2.7242,57.99,223.31,185.42,41.408,752.4,normal
2026-05-01 08:23:29.900,0.5537,2.9929,59.14,223.75,182.1,40.745,749.0,normal
