date,flow_rate,vibration,gen_temp,voltage,current,power_kw,head_pressure,rpm,anomaly_label
2026-05-01T09:10:15.800,0.713,3.19,59.3,221.1,235.0,51.96,1.531,766.7,normal
2026-05-01T09:10:15.900,0.714,3.19,62.2,221.9,238.6,52.96,1.519,768.5,normal
2026-05-01T09:10:16.000,0.704,3.24,61.8,225.4,230.9,52.04,1.535,766.4,normal
2026-05-01T09:10:16.100,0.702,2.71,59.8,222.0,228.2,50.65,1.549,767.6,normal
2026-05-01T09:10:16.200,0.694,3.01,63.0,222.6,227.4,50.61,1.523,768.8,normal
2026-05-01T09:10:16.300,0.697,3.01,61.3,221.0,229.5,50.73,1.541,767.6,normal
2026-05-01T09:10:16.400,0.703,3.07,60.4,222.4,232.8,51.77,1.53,767.8,normal
2026-05-01T09:10:16.500,0.702,3.05,60.9,221.8,226.2,50.15,1.542,769.3,normal
2026-05-01T09:10:16.600,0.706,2.71,62.2,222.1,233.4,51.86,1.554,766.5,normal
2026-05-01T09:10:16.700,0.722,2.87,60.9,221.1,234.2,51.8,1.573,774.3,normal
2026-05-01T09:10:16.800,0.724,3.14,63.4,224.5,234.3,52.6,1.565,772.1,normal
2026-05-01T09:10:16.900,0.696,3.21,61.0,218.3,224.0,48.9,1.54,761.7,normal
2026-05-01T09:10:17.000,0.712,2.93,61.6,223.0,230.5,51.41,1.543,768.4,normal
2026-05-01T09:10:17.100,0.714,2.82,63.1,222.3,230.5,51.26,1.53,768.9,normal
2026-05-01T09:10:17.200,0.705,3.09,59.9,219.8,233.0,51.21,1.558,767.2,normal
2026-05-01T09:10:17.300,0.712,3.06,62.3,223.1,235.4,52.52,1.525,769.5,normal
2026-05-01T09:10:17.400,0.704,3.05,60.9,218.6,228.1,49.87,1.551,765.3,normal
2026-05-01T09:10:17.500,0.702,2.99,63.1,220.1,231.3,50.92,1.569,766.0,normal
2026-05-01T09:10:17.600,0.702,2.84,61.5,221.4,225.8,49.99,1.519,769.0,normal
2026-05-01T09:10:17.700,0.695,3.17,60.9,224.1,226.7,50.79,1.538,767.4,normal
2026-05-01T09:10:17.800,0.692,3.1,59.3,221.7,224.8,49.84,1.554,763.3,normal
2026-05-01T09:10:17.900,0.706,3.14,60.9,224.4,231.3,51.89,1.513,766.6,normal
2026-05-01T09:10:18.000,0.723,2.98,61.8,221.6,239.7,53.12,1.567,767.9,normal
2026-05-01T09:10:18.100,0.703,3.0,60.7,223.2,230.7,51.48,1.508,767.9,normal
2026-05-01T09:10:18.200,0.713,2.91,63.0,223.9,235.4,52.71,1.556,766.7,normal
2026-05-01T09:10:18.300,0.72,2.54,59.7,221.4,239.2,52.96,1.562,769.8,normal
2026-05-01T09:10:18.400,0.714,2.62,59.8,221.9,234.5,52.03,1.553,772.3,normal
2026-05-01T09:10:18.500,0.724,2.87,61.4,222.1,232.5,51.62,1.518,768.8,normal
2026-05-01T09:10:18.600,0.721,2.9,63.2,221.9,232.8,51.66,1.559,767.1,normal
2026-05-01T09:10:18.700,0.697,2.63,61.7,221.0,230.6,50.97,1.537,765.1,normal
2026-05-01T09:10:18.800,0.71,2.94,62.3,221.4,231.7,51.29,1.562,763.9,normal
2026-05-01T09:10:18.900,0.704,2.76,60.5,220.9,234.5,51.8,1.589,767.5,normal
2026-05-01T09:10:19.000,0.709,3.41,62.7,223.0,229.3,51.13,1.545,764.8,normal
2026-05-01T09:10:19.100,0.708,3.33,62.0,221.9,229.2,50.84,1.566,770.9,normal
2026-05-01T09:10:19.200,0.717,3.17,61.0,220.9,234.1,51.7,1.531,769.5,normal
2026-05-01T09:10:19.300,0.729,2.81,64.3,221.1,237.4,52.49,1.578,771.9,normal
2026-05-01T09:10:19.400,0.71,2.96,60.4,223.0,228.5,50.96,1.541,767.1,normal
2026-05-01T09:10:19.500,0.693,3.42,62.6,223.5,226.5,50.62,1.555,767.4,normal
2026-05-01T09:10:19.600,0.699,3.18,60.8,222.9,229.4,51.12,1.517,766.1,normal
2026-05-01T09:10:19.700,0.706,3.06,62.0,222.2,232.6,51.67,1.519,770.4,normal
2026-05-01T09:10:19.800,0.706,3.21,58.9,222.0,232.1,51.51,1.517,770.1,normal
2026-05-01T09:10:19.900,0.71,2.74,61.6,222.7,232.4,51.76,1.551,767.7,normal
2026-05-01T09:10:20.000,0.703,3.44,60.8,224.7,231.2,51.94,1.563,768.6,normal
2026-05-01T09:10:20.100,0.713,3.32,60.7,221.6,231.3,51.25,1.54,768.5,normal
2026-05-01T09:10:20.200,0.696,2.66,60.4,220.3,225.5,49.67,1.522,764.7,normal
2026-05-01T09:10:20.300,0.717,2.81,62.0,219.8,232.6,51.13,1.54,768.2,normal
2026-05-01T09:10:20.400,0.708,2.87,60.5,220.0,225.5,49.61,1.542,769.4,normal
2026-05-01T09:10:20.500,0.703,3.21,62.2,218.6,230.7,50.43,1.519,766.4,normal
2026-05-01T09:10:20.600,0.723,2.92,61.9,222.0,234.7,52.1,1.545,770.3,normal
2026-05-01T09:10:20.700,0.712,3.03,60.9,221.7,230.0,50.99,1.577,768.1,normal
2026-05-01T09:10:20.800,0.704,3.19,59.9,222.8,233.1,51.94,1.58,769.9,normal
2026-05-01T09:10:20.900,0.723,3.34,62.6,222.1,235.5,52.3,1.559,769.4,normal
2026-05-01T09:10:21.000,0.722,3.25,62.8,218.2,234.8,51.23,1.539,769.6,normal
2026-05-01T09:10:21.100,0.688,2.97,61.8,220.8,225.9,49.88,1.48,767.7,normal
2026-05-01T09:10:21.200,0.704,3.16,62.1,222.1,229.8,51.04,1.572,767.3,normal
2026-05-01T09:10:21.300,0.723,3.49,61.8,225.4,241.5,54.43,1.534,770.9,normal
2026-05-01T09:10:21.400,0.707,3.32,59.8,220.7,227.4,50.19,1.507,770.2,normal
2026-05-01T09:10:21.500,0.715,2.76,60.9,222.2,232.5,51.65,1.549,768.2,normal
2026-05-01T09:10:21.600,0.713,2.9,60.9,222.3,229.7,51.07,1.558,770.3,normal
2026-05-01T09:10:21.700,0.717,2.65,61.2,222.1,234.6,52.1,1.54,764.6,normal
2026-05-01T09:10:21.800,0.713,2.49,60.4,223.9,237.1,53.09,1.53,769.0,normal
2026-05-01T09:10:21.900,0.7,2.88,62.9,221.2,228.2,50.46,1.572,771.6,normal
2026-05-01T09:10:22.000,0.726,2.69,63.3,220.6,240.0,52.96,1.596,767.7,normal
2026-05-01T09:10:22.100,0.72,2.77,59.5,223.0,237.7,53.0,1.512,769.2,normal
2026-05-01T09:10:22.200,0.704,2.85,62.2,223.5,226.4,50.59,1.56,766.7,normal
2026-05-01T09:10:22.300,0.706,3.19,61.9,223.4,233.0,52.06,1.526,767.2,normal
2026-05-01T09:10:22.400,0.699,3.29,61.8,221.9,228.2,50.65,1.557,762.8,normal
2026-05-01T09:10:22.500,0.719,3.14,62.1,222.0,233.1,51.74,1.544,770.2,normal
2026-05-01T09:10:22.600,0.704,2.95,62.0,221.8,229.5,50.89,1.511,766.6,normal
2026-05-01T09:10:22.700,0.709,3.33,60.4,220.6,228.3,50.37,1.563,769.0,normal
2026-05-01T09:10:22.800,0.692,2.95,59.9,223.8,224.8,50.31,1.554,765.3,normal
2026-05-01T09:10:22.900,0.706,2.61,60.6,219.4,229.3,50.32,1.53,768.6,normal
2026-05-01T09:10:23.000,0.704,3.55,63.1,222.9,232.2,51.76,1.577,769.9,normal
2026-05-01T09:10:23.100,0.706,2.49,59.0,219.2,225.0,49.32,1.561,765.4,normal
2026-05-01T09:10:23.200,0.706,2.99,62.1,220.1,228.8,50.36,1.525,768.3,normal
2026-05-01T09:10:23.300,0.713,2.96,61.2,221.2,239.2,52.92,1.531,771.1,normal
2026-05-01T09:10:23.400,0.71,3.24,61.2,222.5,230.7,51.33,1.553,769.6,normal
2026-05-01T09:10:23.500,0.715,3.1,61.7,223.0,233.4,52.07,1.536,769.3,normal
2026-05-01T09:10:23.600,0.708,3.52,61.8,223.6,234.5,52.43,1.536,770.5,normal
2026-05-01T09:10:23.700,0.696,2.91,63.8,222.2,222.7,49.47,1.521,767.3,normal
2026-05-01T09:10:23.800,0.7,2.89,60.8,221.7,229.6,50.9,1.571,764.9,normal
2026-05-01T09:10:23.900,0.712,3.11,60.7,223.7,233.2,52.17,1.571,765.1,normal
2026-05-01T09:10:24.000,0.702,3.39,62.2,221.2,230.8,51.07,1.538,768.4,normal
2026-05-01T09:10:24.100,0.722,3.01,60.8,224.3,235.8,52.89,1.524,771.8,normal
2026-05-01T09:10:24.200,0.699,3.15,61.6,219.2,226.8,49.72,1.555,768.2,normal
2026-05-01T09:10:24.300,0.709,3.03,61.9,221.8,235.7,52.28,1.557,768.6,normal
2026-05-01T09:10:24.400,0.705,2.95,61.9,221.7,229.4,50.84,1.533,765.9,normal
2026-05-01T09:10:24.500,0.715,3.15,62.2,221.4,236.8,52.43,1.55,769.1,normal
2026-05-01T09:10:24.600,0.71,2.54,62.9,222.7,233.3,51.95,1.549,764.9,normal
2026-05-01T09:10:24.700,0.701,2.91,61.7,221.5,231.6,51.31,1.539,768.1,normal
2026-05-01T09:10:24.800,0.714,2.51,62.4,220.8,228.6,50.48,1.552,766.9,normal
2026-05-01T09:10:24.900,0.689,3.31,63.3,223.7,223.5,49.99,1.536,768.3,normal
2026-05-01T09:10:25.000,0.728,3.12,61.3,224.5,240.5,53.98,1.55,772.8,normal
2026-05-01T09:10:25.100,0.705,2.71,60.7,223.2,231.8,51.76,1.548,769.1,normal
2026-05-01T09:10:25.200,0.697,3.27,61.2,222.9,229.1,51.07,1.512,765.2,normal
2026-05-01T09:10:25.300,0.715,3.85,64.1,223.5,237.0,52.98,1.554,769.1,normal
2026-05-01T09:10:25.400,0.705,3.05,60.7,221.7,229.0,50.76,1.555,769.0,normal
2026-05-01T09:10:25.500,0.706,2.81,62.5,219.7,231.7,50.89,1.524,768.1,normal
2026-05-01T09:10:25.600,0.69,2.91,63.1,220.8,227.2,50.18,1.537,767.0,normal
2026-05-01T09:10:25.700,0.686,2.68,62.1,221.3,227.1,50.26,1.515,766.5,normal
2026-05-01T09:10:25.800,0.692,3.54,62.6,222.8,228.0,50.8,1.535,767.9,normal
2026-05-01T09:10:25.900,0.708,2.58,63.0,221.6,226.4,50.16,1.532,769.4,normal
2026-05-01T09:10:26.000,0.718,2.91,60.7,222.1,238.9,53.06,1.586,769.3,normal
2026-05-01T09:10:26.100,0.715,3.07,62.5,223.9,231.3,51.79,1.553,767.3,normal
2026-05-01T09:10:26.200,0.717,3.1,60.8,220.1,230.4,50.72,1.564,768.0,normal
2026-05-01T09:10:26.300,0.721,2.82,58.5,220.2,233.5,51.42,1.509,768.8,normal
2026-05-01T09:10:26.400,0.701,2.79,61.1,223.2,226.1,50.45,1.538,767.1,normal
2026-05-01T09:10:26.500,0.697,3.36,61.5,223.5,223.1,49.87,1.525,763.7,normal
2026-05-01T09:10:26.600,0.704,2.94,60.8,220.8,226.7,50.07,1.554,763.4,normal
2026-05-01T09:10:26.700,0.724,3.15,62.3,223.1,238.1,53.12,1.606,768.1,normal
2026-05-01T09:10:26.800,0.713,3.37,61.1,222.7,234.0,52.11,1.562,767.1,normal
2026-05-01T09:10:26.900,0.715,3.26,62.6,221.2,231.7,51.26,1.536,769.3,normal
2026-05-01T09:10:27.000,0.71,2.67,60.9,223.5,229.3,51.25,1.554,768.3,normal
2026-05-01T09:10:27.100,0.737,3.17,59.5,221.7,241.6,53.55,1.583,770.3,normal
2026-05-01T09:10:27.200,0.702,3.15,60.6,218.7,230.1,50.32,1.542,769.5,normal
2026-05-01T09:10:27.300,0.71,3.33,62.9,224.8,236.2,53.12,1.547,768.1,normal
2026-05-01T09:10:27.400,0.715,2.79,63.1,222.4,235.0,52.27,1.571,769.6,normal
2026-05-01T09:10:27.500,0.703,2.69,62.1,222.7,227.9,50.75,1.545,766.8,normal
2026-05-01T09:10:27.600,0.705,2.94,60.9,220.3,229.7,50.62,1.532,766.0,normal
2026-05-01T09:10:27.700,0.72,2.84,59.9,220.8,234.2,51.71,1.587,769.5,normal
2026-05-01T09:10:27.800,0.705,2.96,60.0,221.1,228.0,50.42,1.556,768.1,normal
2026-05-01T09:10:27.900,0.715,2.75,60.0,219.4,234.3,51.41,1.536,768.6,normal
2026-05-01T09:10:28.000,0.692,3.23,60.6,222.5,222.1,49.41,1.534,763.8,normal
2026-05-01T09:10:28.100,0.71,2.8,62.4,222.9,234.0,52.17,1.546,769.6,normal
2026-05-01T09:10:28.200,0.712,3.25,61.4,224.3,235.8,52.89,1.576,772.0,normal
2026-05-01T09:10:28.300,0.724,2.8,61.7,223.0,234.2,52.24,1.523,770.4,normal
2026-05-01T09:10:28.400,0.7,3.22,64.6,222.8,228.5,50.91,1.548,766.1,normal
2026-05-01T09:10:28.500,0.705,3.03,61.3,223.0,231.8,51.69,1.537,770.1,normal
2026-05-01T09:10:28.600,0.738,2.55,60.5,222.3,241.5,53.67,1.564,773.1,normal
2026-05-01T09:10:28.700,0.718,3.15,60.3,222.8,230.6,51.37,1.602,767.6,normal
2026-05-01T09:10:28.800,0.722,3.14,63.7,220.2,233.3,51.37,1.565,769.1,normal
2026-05-01T09:10:28.900,0.712,3.03,63.3,222.0,229.7,50.99,1.549,769.1,normal
2026-05-01T09:10:29.000,0.708,2.81,58.3,220.3,234.2,51.6,1.549,766.8,normal
2026-05-01T09:10:29.100,0.691,3.07,61.3,219.8,224.3,49.29,1.534,766.8,normal
2026-05-01T09:10:29.200,0.701,2.98,61.7,223.8,229.6,51.39,1.553,767.8,normal
2026-05-01T09:10:29.300,0.711,3.44,60.4,223.1,235.9,52.61,1.53,769.4,normal
2026-05-01T09:10:29.400,0.701,2.84,64.3,223.8,232.4,52.02,1.531,769.6,normal
2026-05-01T09:10:29.500,0.713,2.92,61.7,221.3,235.9,52.21,1.515,765.8,normal
2026-05-01T09:10:29.600,0.709,2.81,62.5,220.8,227.8,50.32,1.547,766.4,normal
2026-05-01T09:10:29.700,0.72,3.45,59.5,221.5,232.5,51.51,1.519,767.6,normal
2026-05-01T09:10:29.800,0.697,3.2,60.6,221.4,228.6,50.61,1.564,765.8,normal
2026-05-01T09:10:29.900,0.705,3.18,62.5,220.9,228.8,50.54,1.553,768.1,normal
2026-05-01T09:10:30.000,0.708,2.84,62.3,222.6,227.0,50.54,1.529,768.8,normal
2026-05-01T09:10:30.100,0.712,2.89,62.8,223.2,235.9,52.65,1.54,766.3,normal
2026-05-01T09:10:30.200,0.716,2.77,63.4,222.4,232.8,51.78,1.562,771.3,normal
2026-05-01T09:10:30.300,0.706,2.89,60.8,222.6,229.0,50.97,1.562,770.2,normal
2026-05-01T09:10:30.400,0.712,3.38,61.2,222.8,232.0,51.69,1.529,763.5,normal
2026-05-01T09:10:30.500,0.704,3.0,59.4,223.3,227.6,50.82,1.517,766.6,normal
2026-05-01T09:10:30.600,0.697,3.08,59.1,221.6,226.3,50.14,1.52,765.9,normal
2026-05-01T09:10:30.700,0.689,3.56,59.4,221.4,228.8,50.67,1.525,767.6,normal
2026-05-01T09:10:30.800,0.706,3.09,61.5,221.7,231.1,51.24,1.586,766.8,normal
2026-05-01T09:10:30.900,0.7,2.98,61.0,222.2,227.4,50.53,1.51,762.8,normal
2026-05-01T09:10:31.000,0.711,3.26,60.5,222.3,234.1,52.03,1.543,771.4,normal
2026-05-01T09:10:31.100,0.71,2.55,59.8,222.7,233.1,51.9,1.565,767.6,normal
2026-05-01T09:10:31.200,0.714,3.35,60.3,223.1,230.7,51.48,1.545,766.0,normal
2026-05-01T09:10:31.300,0.703,2.68,61.9,221.0,229.0,50.6,1.559,768.2,normal
2026-05-01T09:10:31.400,0.714,3.23,60.2,223.0,229.8,51.24,1.541,765.8,normal
2026-05-01T09:10:31.500,0.7,3.18,61.7,222.2,228.6,50.81,1.525,763.1,normal
2026-05-01T09:10:31.600,0.718,2.77,62.1,220.1,235.7,51.89,1.515,770.3,normal
2026-05-01T09:10:31.700,0.708,3.17,61.9,222.9,225.9,50.34,1.545,767.4,normal
2026-05-01T09:10:31.800,0.689,2.85,59.1,221.0,224.4,49.6,1.544,767.0,normal
2026-05-01T09:10:31.900,0.71,2.94,64.4,220.1,233.4,51.38,1.514,768.2,normal
2026-05-01T09:10:32.000,0.703,3.41,63.0,223.1,228.6,51.0,1.536,766.0,normal
2026-05-01T09:10:32.100,0.702,3.35,60.5,223.7,226.8,50.74,1.503,768.7,normal
2026-05-01T09:10:32.200,0.708,2.94,60.5,225.2,229.8,51.76,1.583,767.8,normal
2026-05-01T09:10:32.300,0.708,3.0,61.6,223.9,232.1,51.97,1.551,769.4,normal
2026-05-01T09:10:32.400,0.725,2.38,61.0,223.2,236.0,52.69,1.545,769.9,normal
2026-05-01T09:10:32.500,0.713,3.33,61.4,224.2,229.6,51.46,1.556,770.1,normal
2026-05-01T09:10:32.600,0.71,3.28,62.7,223.6,234.3,52.39,1.527,764.3,normal
2026-05-01T09:10:32.700,0.734,2.74,63.4,223.3,234.6,52.39,1.541,771.4,normal
2026-05-01T09:10:32.800,0.71,3.01,60.7,222.9,235.9,52.58,1.527,766.2,normal
2026-05-01T09:10:32.900,0.703,3.04,59.5,222.7,229.8,51.18,1.529,766.7,normal
2026-05-01T09:10:33.000,0.703,3.04,60.0,221.8,231.4,51.31,1.568,764.9,normal
2026-05-01T09:10:33.100,0.717,2.83,61.0,224.5,230.4,51.72,1.547,768.2,normal
2026-05-01T09:10:33.200,0.711,3.06,62.3,222.1,230.7,51.24,1.549,768.9,normal
2026-05-01T09:10:33.300,0.696,3.07,60.8,221.9,223.8,49.65,1.528,766.3,normal
2026-05-01T09:10:33.400,0.702,3.06,62.1,222.7,226.9,50.52,1.511,766.2,normal
2026-05-01T09:10:33.500,0.71,2.67,63.2,221.6,229.7,50.89,1.522,769.3,normal
2026-05-01T09:10:33.600,0.705,3.4,62.2,222.2,230.7,51.26,1.555,766.4,normal
2026-05-01T09:10:33.700,0.712,2.87,62.4,220.5,236.6,52.17,1.544,770.6,normal
2026-05-01T09:10:33.800,0.703,3.16,62.4,218.4,229.5,50.13,1.555,768.1,normal
2026-05-01T09:10:33.900,0.713,2.87,60.7,221.7,235.7,52.25,1.564,766.6,normal
2026-05-01T09:10:34.000,0.704,3.13,60.4,222.1,229.7,51.03,1.532,768.7,normal
2026-05-01T09:10:34.100,0.713,3.04,63.4,221.5,233.1,51.62,1.529,762.3,normal
2026-05-01T09:10:34.200,0.715,3.31,61.0,221.9,234.1,51.93,1.538,769.4,normal
2026-05-01T09:10:34.300,0.715,2.9,61.2,218.2,230.5,50.3,1.543,770.4,normal
2026-05-01T09:10:34.400,0.712,2.69,63.3,220.3,236.1,52.02,1.577,766.8,normal
2026-05-01T09:10:34.500,0.709,3.24,62.8,221.9,230.5,51.16,1.528,766.0,normal
2026-05-01T09:10:34.600,0.731,2.88,61.8,223.8,239.7,53.65,1.554,771.6,normal
2026-05-01T09:10:34.700,0.717,3.12,63.0,221.7,235.2,52.14,1.552,770.1,normal
2026-05-01T09:10:34.800,0.71,2.92,64.1,220.4,232.1,51.15,1.54,766.4,normal
2026-05-01T09:10:34.900,0.699,2.92,63.1,222.3,229.5,51.02,1.551,766.0,normal
2026-05-01T09:10:35.000,0.695,3.16,60.7,221.8,226.5,50.23,1.549,767.3,normal
2026-05-01T09:10:35.100,0.706,3.36,58.3,220.2,227.5,50.1,1.547,767.0,normal
2026-05-01T09:10:35.200,0.704,2.62,61.9,220.8,232.7,51.37,1.549,764.3,normal
2026-05-01T09:10:35.300,0.73,3.26,61.9,223.7,242.6,54.26,1.542,769.9,normal
2026-05-01T09:10:35.400,0.701,3.11,60.5,222.3,227.5,50.57,1.552,767.3,normal
2026-05-01T09:10:35.500,0.724,3.48,60.7,222.9,233.1,51.95,1.559,773.5,normal
2026-05-01T09:10:35.600,0.714,2.29,63.1,222.8,233.4,52.01,1.569,766.1,normal
2026-05-01T09:10:35.700,0.712,2.69,61.3,221.3,230.4,50.99,1.542,767.0,normal
2026-05-01T09:10:35.800,0.709,2.89,61.3,222.3,230.9,51.31,1.574,767.6,normal
2026-05-01T09:10:35.900,0.704,2.76,61.6,221.2,228.1,50.46,1.518,769.0,normal
2026-05-01T09:10:36.000,0.708,3.26,60.1,224.9,232.6,52.32,1.528,769.7,normal
2026-05-01T09:10:36.100,0.71,3.38,61.7,225.4,234.7,52.9,1.571,769.6,normal
2026-05-01T09:10:36.200,0.705,2.96,63.4,222.3,229.0,50.93,1.53,763.4,normal
2026-05-01T09:10:36.300,0.703,3.01,61.4,222.9,227.3,50.67,1.567,765.7,normal
2026-05-01T09:10:36.400,0.721,3.2,62.4,221.9,236.4,52.45,1.532,767.6,normal
2026-05-01T09:10:36.500,0.695,2.84,62.0,221.0,230.9,51.04,1.512,767.9,normal
2026-05-01T09:10:36.600,0.699,3.19,60.7,221.4,226.9,50.24,1.523,769.0,normal
2026-05-01T09:10:36.700,0.705,3.44,60.9,223.7,230.8,51.63,1.48,766.1,normal
2026-05-01T09:10:36.800,0.712,2.99,60.8,220.4,229.2,50.52,1.551,768.1,normal
2026-05-01T09:10:36.900,0.721,3.12,61.2,222.7,234.3,52.17,1.556,770.7,normal
2026-05-01T09:10:37.000,0.714,2.89,59.7,221.6,232.4,51.5,1.55,765.8,normal
2026-05-01T09:10:37.100,0.704,3.14,63.3,220.1,228.9,50.38,1.525,771.6,normal
2026-05-01T09:10:37.200,0.706,2.9,60.5,222.3,232.7,51.74,1.535,768.2,normal
2026-05-01T09:10:37.300,0.721,3.0,59.7,224.9,238.0,53.51,1.504,767.5,normal
2026-05-01T09:10:37.400,0.71,3.34,63.6,223.3,228.9,51.1,1.568,765.7,normal
2026-05-01T09:10:37.500,0.711,3.18,61.0,218.1,231.4,50.46,1.535,767.0,normal
2026-05-01T09:10:37.600,0.707,2.9,61.9,221.2,230.6,51.02,1.546,765.2,normal
2026-05-01T09:10:37.700,0.704,2.97,61.8,221.6,227.8,50.48,1.554,770.0,normal
2026-05-01T09:10:37.800,0.708,2.75,62.4,223.0,226.7,50.55,1.537,769.1,normal
2026-05-01T09:10:37.900,0.709,2.74,63.6,220.8,231.2,51.05,1.551,764.2,normal
2026-05-01T09:10:38.000,0.711,2.74,61.7,220.6,228.7,50.45,1.525,768.9,normal
2026-05-01T09:10:38.100,0.704,2.72,60.8,221.9,227.6,50.5,1.536,767.2,normal
2026-05-01T09:10:38.200,0.701,2.86,62.6,221.8,227.8,50.52,1.546,767.8,normal
2026-05-01T09:10:38.300,0.719,2.94,62.6,221.7,235.2,52.13,1.601,769.4,normal
2026-05-01T09:10:38.400,0.707,3.29,61.6,220.4,229.3,50.54,1.557,769.3,normal
2026-05-01T09:10:38.500,0.723,2.82,62.8,220.3,238.1,52.45,1.553,767.3,normal
2026-05-01T09:10:38.600,0.698,3.01,61.3,222.5,229.7,51.12,1.528,762.6,normal
2026-05-01T09:10:38.700,0.69,3.1,63.4,222.4,226.6,50.38,1.533,766.4,normal
2026-05-01T09:10:38.800,0.703,3.24,61.7,222.6,228.4,50.85,1.539,770.3,normal
2026-05-01T09:10:38.900,0.699,3.1,61.7,222.7,229.7,51.16,1.536,764.8,normal
2026-05-01T09:10:39.000,0.704,3.24,60.7,221.2,230.3,50.93,1.593,765.0,normal
2026-05-01T09:10:39.100,0.712,3.34,63.2,224.2,233.6,52.38,1.531,768.3,normal
2026-05-01T09:10:39.200,0.717,3.17,63.5,220.6,232.2,51.22,1.561,770.0,normal
2026-05-01T09:10:39.300,0.707,2.93,61.5,223.8,233.2,52.19,1.537,766.3,normal
2026-05-01T09:10:39.400,0.706,3.14,61.5,221.6,234.6,51.97,1.53,769.8,normal
2026-05-01T09:10:39.500,0.712,2.86,62.0,221.0,228.7,50.54,1.533,771.1,normal
2026-05-01T09:10:39.600,0.724,2.9,61.8,222.1,237.0,52.65,1.549,766.5,normal
2026-05-01T09:10:39.700,0.698,2.81,60.6,221.1,227.4,50.28,1.544,765.5,normal
2026-05-01T09:10:39.800,0.732,2.87,60.3,222.4,235.1,52.28,1.564,770.4,normal
2026-05-01T09:10:39.900,0.717,3.14,63.0,221.4,229.7,50.86,1.562,769.2,normal
2026-05-01T09:10:40.000,0.697,2.88,61.3,223.5,224.9,50.26,1.559,763.8,normal
2026-05-01T09:10:40.100,0.704,2.53,63.6,219.6,233.4,51.24,1.523,767.1,normal
2026-05-01T09:10:40.200,0.709,3.09,63.5,221.7,235.0,52.09,1.554,769.4,normal
2026-05-01T09:10:40.300,0.714,3.05,58.9,220.6,231.2,51.0,1.541,763.4,normal
2026-05-01T09:10:40.400,0.716,3.25,60.2,221.9,233.3,51.77,1.548,772.2,normal
2026-05-01T09:10:40.500,0.713,3.04,61.8,222.4,234.1,52.05,1.575,769.5,normal
2026-05-01T09:10:40.600,0.71,2.93,62.2,220.8,230.4,50.86,1.546,769.0,normal
2026-05-01T09:10:40.700,0.695,3.11,61.6,221.7,226.6,50.22,1.507,766.0,normal
2026-05-01T09:10:40.800,0.709,2.95,61.7,220.6,230.6,50.86,1.518,765.3,normal
2026-05-01T09:10:40.900,0.721,3.1,62.2,222.5,239.3,53.23,1.533,769.0,normal
2026-05-01T09:10:41.000,0.705,2.84,62.8,220.9,226.1,49.93,1.54,764.1,normal
2026-05-01T09:10:41.100,0.719,2.73,62.2,220.3,234.1,51.56,1.578,766.3,normal
2026-05-01T09:10:41.200,0.724,2.81,64.0,221.8,237.9,52.77,1.558,771.3,normal
2026-05-01T09:10:41.300,0.703,2.86,60.4,218.7,228.8,50.04,1.533,769.3,normal
2026-05-01T09:10:41.400,0.718,2.99,61.9,220.6,232.7,51.33,1.559,772.4,normal
2026-05-01T09:10:41.500,0.715,3.05,60.8,224.7,231.3,51.98,1.552,768.8,normal
2026-05-01T09:10:41.600,0.694,2.96,60.4,221.2,229.5,50.76,1.539,769.5,normal
2026-05-01T09:10:41.700,0.706,3.24,61.5,221.3,230.7,51.04,1.499,767.8,normal
2026-05-01T09:10:41.800,0.713,3.54,62.3,222.0,234.3,52.01,1.525,773.1,normal
2026-05-01T09:10:41.900,0.718,3.09,61.7,222.4,236.2,52.52,1.499,771.1,normal
2026-05-01T09:10:42.000,0.712,2.71,61.2,219.9,230.3,50.64,1.537,767.2,normal
2026-05-01T09:10:42.100,0.721,3.19,62.4,222.4,238.9,53.14,1.564,767.5,normal
2026-05-01T09:10:42.200,0.716,2.87,60.0,218.9,233.7,51.16,1.556,770.5,normal
2026-05-01T09:10:42.300,0.706,2.82,60.8,222.5,229.3,51.01,1.516,768.8,normal
2026-05-01T09:10:42.400,0.703,3.07,59.3,220.4,226.9,50.02,1.517,766.7,normal
2026-05-01T09:10:42.500,0.725,2.56,60.7,221.1,237.0,52.39,1.544,769.0,normal
2026-05-01T09:10:42.600,0.712,3.27,62.5,221.1,228.4,50.48,1.539,763.6,normal
2026-05-01T09:10:42.700,0.707,3.13,61.7,222.5,233.8,52.02,1.538,768.4,normal
2026-05-01T09:10:42.800,0.704,3.05,64.0,220.1,230.1,50.64,1.51,767.7,normal
2026-05-01T09:10:42.900,0.69,2.6,62.1,223.1,222.0,49.53,1.51,761.4,normal
2026-05-01T09:10:43.000,0.718,3.45,60.6,221.4,237.8,52.65,1.565,768.3,normal
2026-05-01T09:10:43.100,0.718,2.75,62.7,220.9,232.8,51.43,1.544,770.7,normal
2026-05-01T09:10:43.200,0.712,3.6,61.8,223.3,232.4,51.91,1.52,771.9,normal
2026-05-01T09:10:43.300,0.715,2.94,61.0,221.1,234.1,51.75,1.546,767.5,normal
2026-05-01T09:10:43.400,0.712,3.13,61.2,222.4,233.7,51.97,1.543,768.8,normal
2026-05-01T09:10:43.500,0.703,3.05,61.5,224.0,228.2,51.13,1.558,768.0,normal
2026-05-01T09:10:43.600,0.732,2.53,60.3,220.2,238.2,52.45,1.547,766.9,normal
